time,altitude,azimuth,sza,doy
2019-06-01 00:00:00+00:00,1.780906523246733,298.83317328376654,88.21909347675327,152
2019-06-01 00:01:00+00:00,1.6322336352887408,298.99900682290445,88.36776636471126,152
2019-06-01 00:02:00+00:00,1.4847146144699566,299.165083312451,88.51528538553005,152
2019-06-01 00:03:00+00:00,1.3384153302744468,299.3314049630023,88.66158466972556,152
2019-06-01 00:04:00+00:00,1.1934023123596393,299.4979739782234,88.80659768764036,152
2019-06-01 00:05:00+00:00,1.0497406178980986,299.6647926682931,88.9502593821019,152
2019-06-01 00:06:00+00:00,0.9074912286517576,299.8318630008323,89.09250877134824,152
2019-06-01 00:07:00+00:00,0.7667061924548382,299.9991872733689,89.23329380754517,152
2019-06-01 00:08:00+00:00,0.6274230122796711,300.1667676661987,89.37257698772032,152
2019-06-01 00:09:00+00:00,0.48965630527783144,300.3346063524914,89.51034369472217,152
2019-06-01 00:10:00+00:00,0.35338668428389036,300.5027054995084,89.64661331571611,152
2019-06-01 00:11:00+00:00,0.21854608709975487,300.6710672682398,89.78145391290025,152
2019-06-01 00:12:00+00:00,0.0849989061753188,300.8396938127692,89.91500109382469,152
2019-06-01 00:13:00+00:00,-0.04748150803647544,301.008587282578,90.04748150803647,152
2019-06-01 00:14:00+00:00,-0.17924083193927587,301.17774981895263,90.17924083193928,152
2019-06-01 00:15:00+00:00,-0.9374420286652659,301.34718355726676,90.93744202866526,152
2019-06-01 00:16:00+00:00,-1.0953641885041892,301.5168906263723,91.09536418850419,152
2019-06-01 00:17:00+00:00,-1.2529992870621796,301.68687314817646,91.25299928706218,152
2019-06-01 00:18:00+00:00,-1.410345468363563,301.8571332388607,91.41034546836356,152
2019-06-01 00:19:00+00:00,-1.5674009732897836,302.027673121652,91.56740097328978,152
2019-06-01 00:20:00+00:00,-1.72416371789625,302.1984946689681,91.72416371789625,152
2019-06-01 00:21:00+00:00,-1.8806319284847641,302.3696000910147,91.88063192848476,152
